,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1507625,131350505221009,131350505213-bg_centroid,489.1128811003443,Gwinett_GA,,33.9355385,-83.997319,33.9376719,-83.9926825,,37,13,24,28,16,11,0,0,0,1,18097.176600712737,1.1907590798135133,1,1.0
1508216,131350505221010,131350505213-bg_centroid,691.5867619912257,Gwinett_GA,,33.9355385,-83.997319,33.9386231,-83.9908093,,32,9,23,23,16,6,0,0,0,1,22130.77638371922,1.2800062041137077,1,1.0
1508807,131350505221011,131350505213-bg_centroid,691.6303900516401,Gwinett_GA,,33.9355385,-83.997319,33.9358393,-83.9898308,,90,13,77,84,64,13,1,0,0,6,62246.73510464761,1.2800261380965152,1,1.0
1509398,131350505221012,131350505213-bg_centroid,922.6120428049018,Gwinett_GA,,33.9355385,-83.997319,33.9326025,-83.9879655,,449,85,364,417,244,80,0,42,0,51,414252.8072194009,1.3900370634066919,1,1.0
1509989,131350505221013,131350505213-bg_centroid,1072.9648223349047,Gwinett_GA,,33.9355385,-83.997319,33.9343546,-83.9857765,,51,3,48,42,27,7,0,8,0,0,54721.205939080144,1.4666772887114803,1,1.0
1510580,131350505221014,131350505213-bg_centroid,595.8007793168927,Gwinett_GA,,33.9355385,-83.997319,33.9335545,-83.9913199,,63,16,47,56,26,22,0,0,0,8,37535.449096964236,1.236980956866684,1,1.0
1511171,131350505221015,131350505213-bg_centroid,555.7909573752688,Gwinett_GA,,33.9355385,-83.997319,33.9318141,-83.9933012,,60,19,41,58,34,6,0,9,0,9,33347.457442516126,1.2194403420096822,1,1.0
1511762,131350505221016,131350505213-bg_centroid,661.3333629302406,Gwinett_GA,,33.9355385,-83.997319,33.9317086,-83.9918347,,25,5,20,25,13,5,5,2,0,0,16533.334073256014,1.2662576797695437,1,1.0
1512353,131350505221017,131350505213-bg_centroid,805.4479413459111,Gwinett_GA,,33.9355385,-83.997319,33.9335945,-83.9889087,,22,0,22,18,18,0,0,0,0,0,17719.854709610045,1.3331014858742203,1,1.0
1512944,131350505221018,131350505213-bg_centroid,373.06537734203033,Gwinett_GA,,33.9355385,-83.997319,33.9335221,-83.994087,,42,9,33,37,26,5,0,4,0,2,15668.745848365274,1.1424411367674818,1,1.0
1513535,131350505221022,131350505213-bg_centroid,371.2333532370895,Gwinett_GA,,33.9355385,-83.997319,33.9359268,-83.9933223,,23,12,11,21,10,4,0,5,0,2,8538.367124453058,1.1416942827216525,1,1.0
1514126,131350505222001,131350505213-bg_centroid,1782.893178370467,Gwinett_GA,,33.9355385,-83.997319,33.9448262,-83.9815648,,629,105,524,580,166,304,1,59,0,50,1121439.8091950237,1.889687613927926,1,1.0
1514717,131350505222002,131350505213-bg_centroid,1831.2347257830224,Gwinett_GA,,33.9355385,-83.997319,33.9457066,-83.9817036,,96,19,77,92,52,9,0,15,0,16,175798.53367517015,1.9225785098409236,1,1.0
1515308,131350505222003,131350505213-bg_centroid,2048.280570483273,Gwinett_GA,,33.9355385,-83.997319,33.944757,-83.9780958,,76,29,47,56,38,7,0,0,0,11,155669.32335672877,2.0774532078270536,1,1.0
1515899,131350505222004,131350505213-bg_centroid,1870.859499445349,Gwinett_GA,,33.9355385,-83.997319,33.9476813,-83.9832808,,28,4,24,25,4,20,0,1,0,0,52384.06598446977,1.9499651400281899,1,1.0
1516490,131350505222005,131350505213-bg_centroid,2018.1868040755387,Gwinett_GA,,33.9355385,-83.997319,33.9493197,-83.983082,,22,0,22,18,0,14,0,0,0,4,44400.109689661855,2.0552564275171044,1,1.0
1517081,131350505222006,131350505213-bg_centroid,2056.4967834093486,Gwinett_GA,,33.9355385,-83.997319,33.9475031,-83.9803194,,28,7,21,17,9,3,0,5,0,0,57581.909935461765,2.083554933261138,1,1.0
1517672,131350505222007,131350505213-bg_centroid,2125.9486088450662,Gwinett_GA,,33.9355385,-83.997319,33.9469981,-83.9788716,,70,16,54,52,25,26,0,0,0,1,148816.40261915463,2.1358542222991828,1,1.0
