,index,id_orig,id_dest,distance_m,H7X001,H7X002,H7X003,H7X004,H7X005,H7Z010,pop_distance
1814,1814,410470022023022,poll_2016_4,1244.0,28,27,0,0,1,1,34832.0
1815,1815,410470022023025,poll_2016_4,1458.9,25,25,0,0,0,0,36472.5
1816,1816,410470023012002,poll_2016_4,2762.7,634,566,2,2,9,59,1751551.7999999998
1817,1817,410470023031007,410470021022,2168.0,509,452,5,10,15,10,1103512.0
1818,1818,410470023031010,poll_2016_4,2577.9,106,88,0,1,7,9,273257.4
1819,1819,410470023031013,410470021022,2546.4,62,60,0,0,1,0,157876.80000000002
1820,1820,410470023031019,poll_2016_4,2926.2,98,93,0,0,3,0,286767.6
1821,1821,410470023031022,poll_2016_4,2128.5,3,1,0,0,0,2,6385.5
1822,1822,410470023032006,school_523,3468.1,54,48,1,0,0,3,187277.4
1823,1823,410470023033007,school_523,3063.2,57,51,1,0,4,2,174602.4
1824,1824,410470023033020,410470021022,4318.7,67,52,4,1,5,9,289352.89999999997
1825,1825,410470023041003,410470021022,3422.0,50,34,0,0,13,0,171100.0
1826,1826,410470023041017,poll_2016_4,2850.2,2,2,0,0,0,0,5700.4
1827,1827,410470023041021,410470021022,3501.5,26,26,0,0,0,10,91039.0
1828,1828,410470023041022,410470021022,3728.9,117,114,0,0,0,1,436281.3
1829,1829,410470023042001,school_523,4504.5,209,194,0,1,6,12,941440.5
1830,1830,410470023042003,410470021022,4279.0,38,29,0,0,4,10,162602.0
1831,1831,410470023042005,410470021022,4136.5,32,31,0,0,0,1,132368.0
1832,1832,410470023043002,410470021022,4900.3,271,242,11,4,0,25,1327981.3
1833,1833,410470023043005,school_523,4603.1,60,48,3,0,0,15,276186.0
1834,1834,410470024001005,poll_2016_3,4568.7,189,175,0,0,0,13,863484.2999999999
1835,1835,410470024001024,poll_2016_3,6286.0,6,6,0,0,0,0,37716.0
1836,1836,410470024001027,poll_2016_4,3611.1,30,30,0,0,0,1,108333.0
1837,1837,410470024002010,poll_2016_4,10150.9,11,9,0,1,1,0,111659.9
1838,1838,410470024002024,poll_2016_3,7680.8,32,29,0,1,0,2,245785.6
1839,1839,410470024002027,poll_2016_3,7385.3,14,13,0,0,0,1,103394.2
1840,1840,410470024002040,poll_2016_4,5021.3,422,397,0,0,5,10,2118988.6
1841,1841,410470024002098,poll_2016_3,7255.8,10,8,0,0,2,0,72558.0
1842,1842,410470024002099,poll_2016_3,7163.0,11,11,0,0,0,1,78793.0
1843,1843,410470024002105,poll_2016_3,7425.6,66,62,0,0,4,2,490089.60000000003
1844,1844,410470025011002,poll_2016_6,12871.5,301,279,0,2,5,17,3874321.5
1845,1845,410470025011007,poll_2016_6,13297.6,83,67,0,0,10,11,1103700.8
1846,1846,410470025011021,410470016042,11469.8,9,9,0,0,0,0,103228.2
1847,1847,410470025011035,410470016042,11636.0,41,31,0,0,0,6,477076.0
1848,1848,410470025011042,410470016022,9254.8,156,131,2,0,10,8,1443748.7999999998
1849,1849,410470025012003,410470016022,8527.5,36,36,0,0,0,4,306990.0
1850,1850,410470025012005,410470016042,10546.7,72,71,1,0,0,4,759362.4
1851,1851,410470025012009,410470016022,8815.3,9,9,0,0,0,0,79337.7
1852,1852,410470025012020,410470016022,7794.3,32,31,0,1,0,0,249417.6
1853,1853,410470025013010,410470016022,9097.0,167,156,1,0,8,4,1519199.0
1854,1854,410470025013012,410470016022,8953.3,153,138,3,3,0,7,1369854.9
1855,1855,410470025013018,410470016022,7873.6,236,211,0,0,2,28,1858169.6
1856,1856,410470025021081,poll_2016_6,11966.4,26,23,0,0,0,6,311126.39999999997
1857,1857,410470025021085,poll_2016_6,11939.3,47,47,0,0,0,7,561147.1
1858,1858,410470025021116,410470016022,7342.7,9,5,0,0,1,0,66084.3
1859,1859,410470025021120,410470016042,10117.1,2,1,0,0,0,1,20234.2
1860,1860,410470025021121,410470016042,9394.5,9,1,0,0,0,8,84550.5
1861,1861,410470025021134,poll_2016_6,13445.7,93,91,0,0,0,10,1250450.1
1862,1862,410470025022035,poll_2016_6,5896.3,30,20,0,0,0,19,176889.0
1863,1863,410470025022045,410470016042,7354.7,176,120,3,0,3,53,1294427.2
1864,1864,410470025022047,410470016042,7053.8,55,31,0,0,0,28,387959.0
1865,1865,410470025022062,410470016042,6139.0,169,132,1,2,0,33,1037491.0
1866,1866,410470025023005,410470016042,5296.7,49,48,0,1,0,0,259538.3
1867,1867,410470026001011,poll_2016_6,4177.4,19,19,0,0,0,0,79370.59999999999
1868,1868,410470026001024,poll_2016_6,5042.8,16,16,0,0,0,0,80684.8
1869,1869,410470026001030,poll_2016_6,6246.3,182,163,0,2,2,16,1136826.6
1870,1870,410470027001001,school_523,12687.3,72,66,0,0,0,7,913485.6
1871,1871,410470027001004,school_523,12233.0,21,21,0,0,0,0,256893.0
1872,1872,410470027001018,school_523,10608.8,136,128,2,1,1,2,1442796.7999999998
1873,1873,410470027001057,school_523,11305.7,45,38,0,0,0,5,508756.50000000006
1874,1874,410470027001070,school_523,13338.3,7,7,0,0,0,0,93368.09999999999
1875,1875,410470027002010,school_523,12576.0,36,36,0,0,0,0,452736.0
1876,1876,410470027002024,school_523,12549.7,9,9,0,0,0,0,112947.3
1877,1877,410470027002037,school_523,11719.6,89,89,0,0,0,1,1043044.4
1878,1878,410470027002049,school_523,11919.9,38,35,0,0,3,1,452956.2
1879,1879,410470027002052,school_523,11842.5,12,12,0,0,0,0,142110.0
1880,1880,410470027003005,school_523,7008.5,12,11,0,0,0,0,84102.0
1881,1881,410470027003016,school_523,8826.1,10,6,0,0,0,9,88261.0
1882,1882,410470027003021,school_523,8666.5,4,0,0,0,0,4,34666.0
1883,1883,410470027003028,school_523,8337.2,3,3,0,0,0,0,25011.600000000002
1884,1884,410470027003029,school_523,8310.9,79,69,1,2,1,8,656561.1
1885,1885,410470027003057,school_523,10691.2,16,15,0,0,0,0,171059.2
1886,1886,410470028001003,school_523,8137.5,64,52,0,0,0,12,520800.0
1887,1887,410470028001007,poll_2016_4,6329.1,18,17,0,0,0,6,113923.8
1888,1888,410470028002001,school_523,5711.5,22,20,0,0,2,0,125653.0
1889,1889,410470028002013,school_523,5723.9,21,21,0,0,0,0,120201.9
1890,1890,410470028002042,poll_2016_4,5980.6,6,6,0,0,0,0,35883.600000000006
1891,1891,410530051001001,poll_2016_1,3775.5,23,18,0,4,0,8,86836.5
1892,1892,410530051001018,poll_2016_1,2590.7,62,54,0,0,0,11,160623.4
1893,1893,410530051001020,poll_2016_1,2906.5,78,57,0,2,4,10,226707.0
1894,1894,410530051001021,poll_2016_1,2999.1,55,47,0,0,0,9,164950.5
1895,1895,410530051002001,poll_2016_1,3483.9,213,79,1,11,0,154,742070.7000000001
1896,1896,410530051002011,poll_2016_1,3005.8,30,20,0,0,0,10,90174.0
1897,1897,410530051002013,poll_2016_1,3813.3,13,11,0,0,0,0,49572.9
1898,1898,410530051002016,poll_2016_1,3524.7,44,43,0,0,1,0,155086.8
1899,1899,410530052012006,poll_2016_3,8720.4,705,612,11,11,20,64,6147882.0
1900,1900,410530052012015,poll_2016_3,8639.4,26,25,0,0,0,0,224624.4
1901,1901,410530052012017,poll_2016_3,7101.5,17,16,0,1,0,2,120725.5
1902,1902,410530052012021,poll_2016_3,8387.4,367,317,0,1,19,33,3078175.8
1903,1903,410530052012023,poll_2016_3,8578.2,236,211,1,0,9,14,2024455.2000000002
1904,1904,410530052012037,poll_2016_3,8129.2,421,375,5,1,20,39,3422393.1999999997
1905,1905,410530052012045,poll_2016_3,8398.8,43,43,0,0,0,6,361148.39999999997
1906,1906,410530052012046,poll_2016_3,7483.4,99,91,1,0,0,7,740856.6
1907,1907,410530052012049,poll_2016_1,4231.4,16,14,0,1,1,0,67702.4
1908,1908,410530052013012,poll_2016_3,9096.0,3,1,0,0,1,2,27288.0
1909,1909,410530052013016,poll_2016_3,9063.6,116,96,0,0,10,6,1051377.6
1910,1910,410530052013017,poll_2016_3,9310.4,6,0,0,0,6,0,55862.399999999994
1911,1911,410530052013020,poll_2016_3,8861.8,74,62,0,1,1,11,655773.2
1912,1912,410530052013023,poll_2016_3,9321.9,26,21,0,1,1,6,242369.4
1913,1913,410530052013036,poll_2016_3,7409.7,8,7,0,0,0,0,59277.6
1914,1914,410530052021003,poll_2016_1,4165.0,35,31,1,0,0,3,145775.0
1915,1915,410530052021013,poll_2016_1,4001.5,22,22,0,0,0,2,88033.0
1916,1916,410530052021018,poll_2016_1,3643.4,146,136,3,2,0,10,531936.4
1917,1917,410530052022007,poll_2016_3,6372.5,16,11,0,0,0,6,101960.0
1918,1918,410530052023012,poll_2016_1,3976.9,46,44,0,0,1,1,182937.4
1919,1919,410530052024002,poll_2016_1,5956.5,128,111,0,0,8,17,762432.0
1920,1920,410530052024014,poll_2016_1,5528.9,13,13,0,0,0,0,71875.7
1921,1921,410530052024023,poll_2016_1,4714.0,106,101,2,0,0,7,499684.0
1922,1922,410530053001057,poll_2016_1,11258.3,1,1,0,0,0,0,11258.3
1923,1923,410530053003008,poll_2016_3,10814.9,148,110,3,1,15,20,1600605.2
1924,1924,410530053003018,poll_2016_3,10573.7,12,10,0,0,1,1,126884.40000000001
1925,1925,410530053003025,poll_2016_3,10251.4,53,49,0,0,2,4,543324.2
1926,1926,410530053004041,poll_2016_3,23076.3,20,20,0,0,0,0,461526.0
1927,1927,410530053005006,poll_2016_1,6321.8,5,5,0,0,0,0,31609.0
1928,1928,410530053005020,poll_2016_1,7046.5,17,14,0,0,0,3,119790.5
1929,1929,410530053005027,poll_2016_3,22940.2,4,4,0,0,0,0,91760.8
1930,1930,410530053005033,poll_2016_1,6101.4,94,88,2,0,2,6,573531.6
1931,1931,410530053005083,poll_2016_1,10779.0,5,3,1,0,0,0,53895.0
1932,1932,410530053005085,poll_2016_1,5560.1,15,15,0,0,0,0,83401.5
1933,1933,410530053005093,poll_2016_1,5668.2,31,27,0,4,0,1,175714.19999999998
1934,1934,410470002001016,poll_2016_1,1590.9,20,6,0,6,0,5,31818.0
1935,1935,410470002001018,poll_2016_1,1692.5,23,17,0,0,0,6,38927.5
1936,1936,410470002001022,poll_2016_1,1487.4,26,24,0,0,1,0,38672.4
1937,1937,410470002001034,poll_2016_1,1253.9,53,38,1,1,0,9,66456.70000000001
1938,1938,410470002001035,poll_2016_1,1388.5,75,71,0,1,2,10,104137.5
1939,1939,410470002002008,poll_2016_1,1270.5,12,12,0,0,0,2,15246.0
1940,1940,410470002002035,poll_2016_1,647.8,15,14,0,0,1,0,9717.0
1941,1941,410470002002060,poll_2016_1,460.3,4,3,0,1,0,0,1841.2
1942,1942,410470002003005,poll_2016_1,1624.2,51,39,0,1,0,6,82834.2
1943,1943,410470002003043,poll_2016_1,450.3,8,7,0,0,0,0,3602.4
1944,1944,410470002003061,poll_2016_1,1426.2,28,25,0,3,0,5,39933.6
1945,1945,410470002003064,poll_2016_1,1020.2,20,20,0,0,0,0,20404.0
1946,1946,410470002003077,poll_2016_1,1032.5,26,26,0,0,0,0,26845.0
1947,1947,410470003001002,poll_2016_1,3322.9,30,29,0,1,0,1,99687.0
1948,1948,410470003001010,poll_2016_1,3375.9,172,102,1,1,0,105,580654.8
1949,1949,410470003001029,poll_2016_1,2719.4,16,16,0,0,0,5,43510.4
1950,1950,410470003001035,poll_2016_1,2509.5,21,17,1,2,0,1,52699.5
1951,1951,410470003002001,poll_2016_1,2496.0,50,46,0,1,0,7,124800.0
1952,1952,410470003002007,poll_2016_1,2223.8,12,11,0,1,0,1,26685.600000000002
1953,1953,410470003002013,poll_2016_1,2035.5,30,28,1,0,0,0,61065.0
1954,1954,410470003003002,poll_2016_1,3344.6,15,13,0,0,0,1,50169.0
1955,1955,410470003003007,poll_2016_1,2738.6,6,6,0,0,0,2,16431.6
1956,1956,410470003003012,poll_2016_1,3197.5,19,4,0,0,0,15,60752.5
1957,1957,410470003003013,poll_2016_1,3300.8,50,34,2,0,0,21,165040.0
1958,1958,410470003003014,poll_2016_1,3360.6,48,47,0,0,0,4,161308.8
1959,1959,410470003003016,poll_2016_1,3182.6,48,37,0,5,0,13,152764.8
1960,1960,410470003003025,poll_2016_1,3151.2,52,51,0,0,1,2,163862.4
1961,1961,410470003003028,poll_2016_1,2754.4,7,1,0,0,0,4,19280.8
1962,1962,410470003003036,poll_2016_1,2206.1,35,24,0,0,0,20,77213.5
1963,1963,410470003003040,poll_2016_1,2201.5,12,12,0,0,0,1,26418.0
1964,1964,410470003004012,poll_2016_1,3080.2,46,34,0,0,0,23,141689.19999999998
1965,1965,410470003004030,poll_2016_1,2039.0,22,21,0,0,1,6,44858.0
1966,1966,410470003004032,poll_2016_1,1843.9,5,0,0,0,0,5,9219.5
1967,1967,410470003004040,poll_2016_1,2413.0,5,5,0,0,0,0,12065.0
1968,1968,410470003004048,poll_2016_1,1792.9,32,32,0,0,0,1,57372.8
1969,1969,410470004001005,poll_2016_1,5262.5,24,23,0,1,0,0,126300.0
1970,1970,410470004001013,poll_2016_1,4202.1,11,10,0,0,1,1,46223.100000000006
1971,1971,410470004002024,410470016022,6430.2,26,26,0,0,0,1,167185.19999999998
1972,1972,410470004002033,poll_2016_1,3531.4,25,9,0,0,0,15,88285.0
1973,1973,410470004003005,410470016022,3708.6,278,180,2,5,3,73,1030990.7999999999
1974,1974,410470004003018,poll_2016_1,4236.1,12,11,0,1,0,10,50833.200000000004
1975,1975,410470004003030,poll_2016_1,3565.0,53,34,0,0,0,40,188945.0
1976,1976,410470005011010,410470016042,3365.5,32,14,1,2,0,19,107696.0
1977,1977,410470005012008,410470016042,3701.5,44,26,0,0,1,29,162866.0
1978,1978,410470005021004,410470016022,4900.5,122,91,1,5,0,42,597861.0
1979,1979,410470005022000,410470016022,2771.8,45,21,0,0,0,24,124731.00000000001
1980,1980,410470005022007,410470016042,4216.0,104,58,1,0,0,69,438464.0
1981,1981,410470005023005,410470016022,1689.2,757,389,23,13,3,457,1278724.4000000001
1982,1982,410470005023007,410470016022,2190.9,566,430,7,15,4,175,1240049.4000000001
1983,1983,410470005023020,410470016022,3300.8,104,53,0,1,10,51,343283.2
1984,1984,410470006001007,poll_2016_1,3079.5,25,25,0,0,0,10,76987.5
1985,1985,410470006001026,poll_2016_1,3181.9,56,45,0,0,0,11,178186.4
1986,1986,410470006001033,poll_2016_1,3531.5,56,45,0,1,1,7,197764.0
1987,1987,410470006001034,poll_2016_1,3664.3,101,85,4,0,1,18,370094.30000000005
1988,1988,410470006002021,poll_2016_1,2535.2,31,20,0,0,0,11,78591.2
1989,1989,410470006003001,poll_2016_1,2446.2,11,8,1,0,0,2,26908.199999999997
1990,1990,410470006003004,poll_2016_1,2335.5,48,44,1,0,0,1,112104.0
1991,1991,410470006003011,poll_2016_1,1928.5,33,28,0,0,0,3,63640.5
1992,1992,410470006003019,poll_2016_1,1531.8,49,47,0,0,0,3,75058.2
1993,1993,410470006003022,poll_2016_1,2017.7,90,82,0,2,4,4,181593.0
1994,1994,410470006003024,poll_2016_1,2163.6,76,53,0,5,1,16,164433.6
1995,1995,410470007011004,410470016042,2747.5,108,93,0,1,3,42,296730.0
1996,1996,410470007011018,410470016042,3487.8,31,22,0,0,0,9,108121.8
1997,1997,410470007011021,410470016042,2402.2,32,31,0,0,0,23,76870.4
1998,1998,410470007011026,410470016042,3487.1,24,17,7,0,0,0,83690.4
1999,1999,410470007011030,410470016042,3374.0,356,208,0,1,4,197,1201144.0
2000,2000,410470007012002,410470016042,3430.5,41,27,1,2,0,7,140650.5
2001,2001,410470007012003,410470016042,3361.7,52,49,0,0,3,3,174808.4
2002,2002,410470007012006,410470016042,3686.7,13,10,0,0,1,0,47927.1
2003,2003,410470007012010,410470016042,3562.5,166,140,0,0,1,27,591375.0
2004,2004,410470007012021,410470016042,3921.1,91,39,4,1,9,58,356820.1
2005,2005,410470009001004,poll_2016_1,2440.2,34,24,1,1,0,16,82966.79999999999
2006,2006,410470009001016,poll_2016_1,2286.3,53,39,0,3,0,14,121173.90000000001
2007,2007,410470009001019,poll_2016_1,2721.9,50,30,0,2,0,26,136095.0
2008,2008,410470009002006,poll_2016_3,4298.5,31,10,0,1,0,12,133253.5
2009,2009,410470009002009,poll_2016_3,4321.1,11,11,0,0,0,0,47532.100000000006
2010,2010,410470009002012,poll_2016_3,5389.9,19,15,0,4,0,1,102408.09999999999
2011,2011,410470009003005,poll_2016_3,4540.4,31,23,1,5,0,0,140752.4
2012,2012,410470009003023,poll_2016_3,4243.3,47,39,0,5,0,16,199435.1
2013,2013,410470009004003,poll_2016_1,1527.2,24,20,0,0,4,1,36652.8
2014,2014,410470009004004,poll_2016_1,1246.2,77,47,5,0,2,22,95957.40000000001
2015,2015,410470009004022,poll_2016_1,1777.4,27,23,0,0,0,4,47989.8
2016,2016,410470009004025,poll_2016_1,2169.1,27,22,0,0,0,4,58565.7
2017,2017,410470009005015,poll_2016_1,2140.9,26,26,0,0,0,0,55663.4
2018,2018,410470009006002,poll_2016_1,2359.7,60,55,0,0,0,4,141582.0
2019,2019,410470009006006,poll_2016_1,2516.6,82,72,0,0,0,10,206361.19999999998
2020,2020,410470009006008,poll_2016_1,2566.5,69,65,0,0,0,12,177088.5
2021,2021,410470009007004,poll_2016_1,899.5,12,10,1,0,0,0,10794.0
2022,2022,410470010001021,poll_2016_3,3820.3,11,9,1,0,0,6,42023.3
2023,2023,410470010002016,poll_2016_3,2630.7,3,3,0,0,0,0,7892.099999999999
2024,2024,410470010003058,poll_2016_3,3156.3,16,15,0,0,0,2,50500.8
2025,2025,410470010003072,school_523,5161.1,210,134,34,8,1,70,1083831.0
2026,2026,410470010003076,poll_2016_3,4967.5,9,7,1,0,0,2,44707.5
2027,2027,410470010003089,poll_2016_1,6043.9,21,21,0,0,0,0,126921.9
2028,2028,410470011001002,poll_2016_3,1472.5,25,17,0,2,0,7,36812.5
2029,2029,410470011001006,poll_2016_3,2411.0,146,120,3,2,0,32,352006.0
2030,2030,410470011001007,poll_2016_3,1983.1,79,58,4,0,0,26,156664.9
2031,2031,410470011001019,poll_2016_3,2142.5,103,92,1,0,1,13,220677.5
2032,2032,410470011002012,poll_2016_3,1895.5,39,37,0,0,0,7,73924.5
2033,2033,410470011002016,poll_2016_3,2421.6,40,34,4,0,0,0,96864.0
2034,2034,410470011002025,school_523,2224.0,13,12,0,0,1,0,28912.0
2035,2035,410470011002028,poll_2016_3,1459.4,15,15,0,0,0,0,21891.0
2036,2036,410470011003005,poll_2016_3,1213.0,171,167,0,1,1,1,207423.0
2037,2037,410470011003008,poll_2016_3,1263.0,97,82,3,0,0,5,122511.0
2038,2038,410470012001000,poll_2016_3,3378.8,17,17,0,0,0,2,57439.600000000006
2039,2039,410470012001002,poll_2016_3,2442.7,17,13,0,0,0,0,41525.899999999994
2040,2040,410470012001018,poll_2016_3,2370.4,1,1,0,0,0,0,2370.4
2041,2041,410470012001028,poll_2016_3,1916.6,74,67,0,0,3,1,141828.4
2042,2042,410470012001036,poll_2016_3,2056.1,63,42,1,11,5,10,129534.29999999999
2043,2043,410470012001039,poll_2016_1,2492.2,30,30,0,0,0,0,74766.0
2044,2044,410470012001044,poll_2016_1,2523.4,38,28,0,0,0,8,95889.2
2045,2045,410470012002007,poll_2016_3,1585.0,24,19,0,0,0,0,38040.0
2046,2046,410470012002009,poll_2016_3,1416.9,35,33,1,0,0,1,49591.5
2047,2047,410470012002013,poll_2016_3,1573.8,19,17,0,0,0,2,29902.2
2048,2048,410470012002023,poll_2016_3,1434.6,31,25,0,0,4,1,44472.6
2049,2049,410470012002032,poll_2016_3,1144.9,19,19,0,0,0,0,21753.100000000002
2050,2050,410470012002041,poll_2016_3,1250.7,17,16,0,1,0,0,21261.9
2051,2051,410470012002048,poll_2016_3,930.0,64,54,0,0,2,3,59520.0
2052,2052,410470013001007,poll_2016_3,2601.3,1,0,0,0,0,1,2601.3
2053,2053,410470013001040,poll_2016_3,1646.9,42,40,0,1,0,0,69169.8
2054,2054,410470013002001,poll_2016_1,1737.1,267,193,11,12,3,67,463805.69999999995
2055,2055,410470013002022,poll_2016_3,2155.2,25,21,0,0,3,0,53879.99999999999
2056,2056,410470013002023,poll_2016_3,2210.7,32,30,0,0,2,0,70742.4
2057,2057,410470013002026,poll_2016_3,2099.7,13,13,0,0,0,0,27296.1
2058,2058,410470013002035,poll_2016_3,1706.8,20,16,0,0,0,0,34136.0
2059,2059,410470013002041,poll_2016_3,1822.5,17,17,0,0,0,1,30982.5
2060,2060,410470013002043,poll_2016_3,1939.8,14,14,0,0,0,1,27157.2
2061,2061,410470013003002,poll_2016_3,1286.1,44,36,0,0,0,1,56588.399999999994
2062,2062,410470013003003,poll_2016_3,1266.7,46,43,0,0,1,0,58268.200000000004
2063,2063,410470013003008,poll_2016_3,838.9,46,33,0,0,8,5,38589.4
2064,2064,410470013003018,poll_2016_3,983.5,67,56,1,0,0,8,65894.5
2065,2065,410470014011005,410470016022,9794.8,2,1,0,0,0,0,19589.6
2066,2066,410470014011034,410470016022,9200.5,6,6,0,0,0,0,55203.0
2067,2067,410470014011039,410470016022,8954.3,25,25,0,0,0,0,223857.49999999997
2068,2068,410470014012006,410470016022,8957.1,89,69,0,1,2,17,797181.9
2069,2069,410470014012007,410470016022,8748.4,29,20,0,0,0,10,253703.59999999998
2070,2070,410470014012016,poll_2016_1,8762.5,36,23,0,0,0,4,315450.0
2071,2071,410470014012020,410470016022,8512.7,134,106,4,1,0,24,1140701.8
2072,2072,410470014012024,410470016022,8417.8,12,12,0,0,0,0,101013.59999999999
2073,2073,410470014012025,410470016022,8332.7,348,289,5,5,2,79,2899779.6
2074,2074,410470014013015,410470016022,7536.4,159,124,0,0,0,69,1198287.5999999999
2075,2075,410470014013016,410470016022,7535.1,66,58,0,0,3,4,497316.60000000003
2076,2076,410470014022013,410470016022,7021.4,45,38,5,1,0,0,315963.0
2077,2077,410470014022019,410470016022,6337.9,17,17,0,0,0,0,107744.29999999999
2078,2078,410470014022021,410470016022,7397.7,79,71,0,1,0,5,584418.2999999999
2079,2079,410470014023020,410470016022,6208.0,28,21,0,0,3,2,173824.0
2080,2080,410470014023032,poll_2016_1,5852.7,431,353,6,11,1,59,2522513.6999999997
2081,2081,410470014023033,poll_2016_1,6042.7,101,91,0,0,0,12,610312.7
2082,2082,410470014023036,poll_2016_1,5404.6,17,17,0,0,0,0,91878.20000000001
2083,2083,410470015011004,410470016022,7053.0,141,129,0,1,1,15,994473.0
2084,2084,410470015011010,410470016042,8246.7,407,337,2,3,8,72,3356406.9000000004
2085,2085,410470015011013,410470016042,8008.9,61,48,0,0,0,10,488542.89999999997
2086,2086,410470015012006,410470016042,9029.6,138,131,0,6,0,10,1246084.8
2087,2087,410470015012014,410470016022,6842.9,44,42,0,0,2,0,301087.6
2088,2088,410470015021006,410470016022,6172.4,232,189,2,5,0,36,1431996.7999999998
2089,2089,410470015021017,410470016022,5107.2,54,47,0,1,0,13,275788.8
2090,2090,410470015021018,410470016022,5022.3,42,29,5,2,0,6,210936.6
2091,2091,410470015022009,410470016022,6108.1,25,24,0,0,0,3,152702.5
2092,2092,410470015022014,410470016022,6281.8,460,374,5,5,2,88,2889628.0
2093,2093,410470015022016,410470016022,6447.4,79,71,1,6,1,7,509344.6
2094,2094,410470015022019,410470016022,6031.5,296,171,5,2,1,166,1785324.0
2095,2095,410470015022024,410470016022,4648.4,282,204,0,1,0,84,1310848.7999999998
2096,2096,410470015023000,410470016022,6099.8,78,74,0,0,0,15,475784.4
2097,2097,410470015023005,410470016022,6699.9,118,100,1,8,0,9,790588.2
2098,2098,410470015023006,410470016022,6623.9,75,71,0,1,0,6,496792.5
2099,2099,410470015032007,410470016022,6558.5,197,127,0,5,3,79,1292024.5
2100,2100,410470015033029,410470016022,3959.9,7,7,0,0,0,7,27719.3
2101,2101,410470016011009,410470016042,8761.2,50,27,0,1,0,23,438060.00000000006
2102,2102,410470016012000,poll_2016_6,3828.0,39,28,0,1,3,18,149292.0
2103,2103,410470016012019,410470016022,3325.4,33,31,0,0,2,0,109738.2
2104,2104,410470016012024,410470016022,3632.7,7,7,0,0,0,0,25428.899999999998
2105,2105,410470016012026,410470016022,3769.8,68,40,0,3,10,16,256346.40000000002
2106,2106,410470016012038,410470016022,3078.8,20,6,0,0,6,8,61576.0
2107,2107,410470016013003,410470016022,2172.8,559,328,8,13,15,217,1214595.2000000002
2108,2108,410470016013010,410470016022,2692.0,62,61,0,1,0,0,166904.0
2109,2109,410470016014003,410470016022,3472.6,187,138,6,2,3,28,649376.2
2110,2110,410470016021026,410470016022,812.2,1,0,0,0,1,0,812.2
2111,2111,410470016022000,410470016022,742.1,155,79,3,4,4,59,115025.5
2112,2112,410470016022007,410470016022,730.8,140,100,7,4,7,34,102312.0
2113,2113,410470016023006,poll_2016_6,1625.8,263,161,0,8,1,157,427585.39999999997
2114,2114,410470016031010,poll_2016_6,3340.7,29,29,0,0,0,0,96880.29999999999
