"GEO_ID","NAME","P4_001N","P4_001NA","P4_002N","P4_002NA","P4_003N","P4_003NA","P4_004N","P4_004NA","P4_005N","P4_005NA","P4_006N","P4_006NA","P4_007N","P4_007NA","P4_008N","P4_008NA","P4_009N","P4_009NA","P4_010N","P4_010NA","P4_011N","P4_011NA","P4_012N","P4_012NA","P4_013N","P4_013NA","P4_014N","P4_014NA","P4_015N","P4_015NA","P4_016N","P4_016NA","P4_017N","P4_017NA","P4_018N","P4_018NA","P4_019N","P4_019NA","P4_020N","P4_020NA","P4_021N","P4_021NA","P4_022N","P4_022NA","P4_023N","P4_023NA","P4_024N","P4_024NA","P4_025N","P4_025NA","P4_026N","P4_026NA","P4_027N","P4_027NA","P4_028N","P4_028NA","P4_029N","P4_029NA","P4_030N","P4_030NA","P4_031N","P4_031NA","P4_032N","P4_032NA","P4_033N","P4_033NA","P4_034N","P4_034NA","P4_035N","P4_035NA","P4_036N","P4_036NA","P4_037N","P4_037NA","P4_038N","P4_038NA","P4_039N","P4_039NA","P4_040N","P4_040NA","P4_041N","P4_041NA","P4_042N","P4_042NA","P4_043N","P4_043NA","P4_044N","P4_044NA","P4_045N","P4_045NA","P4_046N","P4_046NA","P4_047N","P4_047NA","P4_048N","P4_048NA","P4_049N","P4_049NA","P4_050N","P4_050NA","P4_051N","P4_051NA","P4_052N","P4_052NA","P4_053N","P4_053NA","P4_054N","P4_054NA","P4_055N","P4_055NA","P4_056N","P4_056NA","P4_057N","P4_057NA","P4_058N","P4_058NA","P4_059N","P4_059NA","P4_060N","P4_060NA","P4_061N","P4_061NA","P4_062N","P4_062NA","P4_063N","P4_063NA","P4_064N","P4_064NA","P4_065N","P4_065NA","P4_066N","P4_066NA","P4_067N","P4_067NA","P4_068N","P4_068NA","P4_069N","P4_069NA","P4_070N","P4_070NA","P4_071N","P4_071NA","P4_072N","P4_072NA","P4_073N","P4_073NA",
"1500000US131350501131","Block Group 1, Census Tract 501.13, Gwinnett County, Georgia","1579","null","141","null","1438","null","1399","null","683","null","306","null","0","null","396","null","0","null","14","null","39","null","33","null","8","null","11","null","3","null","0","null","6","null","1","null","3","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501132","Block Group 2, Census Tract 501.13, Gwinnett County, Georgia","1555","null","304","null","1251","null","1178","null","519","null","326","null","0","null","318","null","2","null","13","null","73","null","70","null","21","null","19","null","8","null","0","null","15","null","3","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501133","Block Group 3, Census Tract 501.13, Gwinnett County, Georgia","1351","null","556","null","795","null","767","null","352","null","247","null","0","null","164","null","0","null","4","null","28","null","26","null","16","null","3","null","2","null","0","null","1","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501141","Block Group 1, Census Tract 501.14, Gwinnett County, Georgia","731","null","216","null","515","null","491","null","270","null","121","null","1","null","92","null","0","null","7","null","24","null","24","null","4","null","3","null","10","null","0","null","2","null","0","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501142","Block Group 2, Census Tract 501.14, Gwinnett County, Georgia","1601","null","291","null","1310","null","1266","null","1005","null","107","null","2","null","144","null","0","null","8","null","44","null","43","null","3","null","26","null","3","null","0","null","5","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501151","Block Group 1, Census Tract 501.15, Gwinnett County, Georgia","1149","null","126","null","1023","null","989","null","744","null","134","null","0","null","111","null","0","null","0","null","34","null","31","null","6","null","14","null","0","null","0","null","7","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501152","Block Group 2, Census Tract 501.15, Gwinnett County, Georgia","789","null","102","null","687","null","673","null","487","null","107","null","0","null","79","null","0","null","0","null","14","null","14","null","1","null","6","null","3","null","0","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501153","Block Group 3, Census Tract 501.15, Gwinnett County, Georgia","954","null","510","null","444","null","427","null","230","null","159","null","3","null","33","null","0","null","2","null","17","null","14","null","0","null","4","null","4","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501161","Block Group 1, Census Tract 501.16, Gwinnett County, Georgia","1378","null","69","null","1309","null","1262","null","621","null","147","null","2","null","489","null","3","null","0","null","47","null","45","null","0","null","10","null","17","null","3","null","8","null","0","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501162","Block Group 2, Census Tract 501.16, Gwinnett County, Georgia","1669","null","130","null","1539","null","1475","null","892","null","228","null","1","null","340","null","6","null","8","null","64","null","64","null","11","null","20","null","22","null","0","null","6","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501163","Block Group 3, Census Tract 501.16, Gwinnett County, Georgia","784","null","62","null","722","null","690","null","402","null","92","null","1","null","192","null","0","null","3","null","32","null","28","null","5","null","10","null","4","null","0","null","3","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","4","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501164","Block Group 4, Census Tract 501.16, Gwinnett County, Georgia","1001","null","41","null","960","null","920","null","809","null","35","null","0","null","73","null","1","null","2","null","40","null","39","null","9","null","11","null","3","null","0","null","10","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501171","Block Group 1, Census Tract 501.17, Gwinnett County, Georgia","1613","null","125","null","1488","null","1427","null","915","null","161","null","6","null","341","null","1","null","3","null","61","null","57","null","7","null","20","null","19","null","0","null","6","null","1","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350501172","Block Group 2, Census Tract 501.17, Gwinnett County, Georgia","1474","null","160","null","1314","null","1269","null","1029","null","137","null","2","null","86","null","2","null","13","null","45","null","42","null","8","null","20","null","10","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
